"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"VAL"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"14 818"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"14 329"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"13 682"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"13 404"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"12 076"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"8 120"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"10 339"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"7 775"
"Естественный прирост населения(Человек)"	"2000 год"	"200012"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"-571"
"Естественный прирост населения(Человек)"	"2005 год"	"200512"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"2 403"
"Естественный прирост населения(Человек)"	"2002 год"	"200212"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"350"
"Естественный прирост населения(Человек)"	"2001 год"	"200112"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"-137"
"Естественный прирост населения(Человек)"	"2007 год"	"200712"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"3 816"
"Естественный прирост населения(Человек)"	"2003 год"	"200312"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"1 069"
"Естественный прирост населения(Человек)"	"2008 год"	"200812"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"5 597"
"Естественный прирост населения(Человек)"	"2006 год"	"200612"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"3 391"
"Естественный прирост населения(Человек)"	"2004 год"	"200412"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"1 917"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"8 957"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"11 325"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"10 937"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"10 365"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"8 945"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"6 353"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"9 594"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"5 336"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"9 620"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"7 945"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"9 488"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"5 629"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"4 763"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"3 560"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 926"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"3 100"
"Естественный прирост населения(Человек)"	"2000 год"	"200012"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-2 876"
"Естественный прирост населения(Человек)"	"2005 год"	"200512"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-789"
"Естественный прирост населения(Человек)"	"2002 год"	"200212"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-2 064"
"Естественный прирост населения(Человек)"	"2001 год"	"200112"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-2 739"
"Естественный прирост населения(Человек)"	"2007 год"	"200712"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"1 561"
"Естественный прирост населения(Человек)"	"2003 год"	"200312"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-1 663"
"Естественный прирост населения(Человек)"	"2008 год"	"200812"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"3 047"
"Естественный прирост населения(Человек)"	"2006 год"	"200612"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"441"
"Естественный прирост населения(Человек)"	"2004 год"	"200412"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"-729"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"3 503"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 832"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 679"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 925"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 803"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"2 894"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 567"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"884"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 295"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 204"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 678"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"741"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"445"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"6 638"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"7 163"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"6 910"
"Естественный прирост населения(Человек)"	"2000 год"	"200012"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 463"
"Естественный прирост населения(Человек)"	"2005 год"	"200512"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 697"
"Естественный прирост населения(Человек)"	"2002 год"	"200212"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 362"
"Естественный прирост населения(Человек)"	"2001 год"	"200112"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 237"
"Естественный прирост населения(Человек)"	"2007 год"	"200712"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 834"
"Естественный прирост населения(Человек)"	"2003 год"	"200312"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"4 786"
"Естественный прирост населения(Человек)"	"2008 год"	"200812"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"6 279"
"Естественный прирост населения(Человек)"	"2006 год"	"200612"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"6 547"
"Естественный прирост населения(Человек)"	"2004 год"	"200412"	"КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ"	"0"	"городская местность"	"0"	"Всего"	"0"	"5 747"
